Latitude,Accommodates,Bathrooms,Bedrooms,Beds,Guests Included,Extra People,Availability 30,Cleaning Fee,Name_Len,Space_Len,Description_Len,is_Thumbnail,is_HostAbout,is_ResponseInHours,is_EntireHome,Price
40.42168229705408,2,1.0,1.0,1.0,1,0,0,30.0,21,0,265,False,True,True,True,50.0
40.4250915657997,4,1.0,2.0,3.0,2,15,25,20.0,29,213,934,False,True,True,True,69.0
40.42496560457836,6,1.0,1.0,4.0,4,5,0,50.0,35,1000,999,False,True,False,True,60.0
40.42633186883597,4,1.0,1.0,2.0,2,10,0,30.0,30,1000,1000,True,False,True,True,90.0
40.42246312179319,4,1.0,1.0,1.0,1,0,0,30.0,35,0,267,False,False,True,True,90.0
40.4233549328514,4,2.0,2.0,3.0,2,10,9,40.0,33,1000,1000,True,True,True,True,110.0
40.42290502136986,2,1.0,0.0,1.0,1,0,2,25.0,3,675,200,False,False,True,True,89.0
40.42218749269139,4,1.0,1.0,2.0,2,20,22,50.0,25,784,1000,False,True,True,True,150.0
40.42366610413633,4,1.0,2.0,4.0,1,0,0,30.0,28,184,1000,False,False,True,True,100.0
40.42764549749009,3,1.0,1.0,2.0,2,10,0,0.0,41,613,1000,True,True,True,True,65.0
40.42090350714594,1,1.0,1.0,1.0,1,25,22,5.0,46,149,856,True,False,True,False,30.0
40.42143468080184,2,1.0,1.0,1.0,1,0,14,70.0,19,0,89,True,False,True,True,125.0
40.4247496591626,4,1.0,2.0,3.0,2,15,0,30.0,33,1000,1000,False,False,True,True,70.0
40.42123315405382,5,2.0,2.0,4.0,4,20,17,80.0,27,1000,1000,False,True,False,True,270.0
40.42672887421848,3,1.0,1.0,2.0,2,0,1,65.0,33,60,1000,True,True,True,True,72.0
40.42428145354669,2,1.0,1.0,1.0,2,0,2,65.0,34,506,1000,True,True,False,True,80.0
40.42136340216708,2,1.0,1.0,1.0,1,0,9,0.0,29,0,330,True,True,True,False,31.0
40.42450084246749,4,1.0,1.0,1.0,2,10,9,24.0,35,317,1000,True,True,True,True,69.0
40.42483821663658,4,1.0,1.0,2.0,2,30,7,0.0,15,1000,999,True,True,True,True,120.0
40.42246792450277,4,1.0,0.0,2.0,2,10,0,40.0,31,0,244,False,True,True,True,100.0
40.42371170273923,4,2.0,2.0,2.0,1,0,30,35.0,34,922,1000,False,False,True,True,115.0
40.42641870272744,4,1.0,1.0,2.0,1,0,11,30.0,25,0,496,True,False,True,True,75.0
40.42668472617378,3,1.0,1.0,1.0,2,20,9,30.0,32,1000,250,True,False,True,True,65.0
40.42641071787677,4,2.0,2.0,3.0,1,0,5,0.0,12,0,94,True,False,True,True,180.0
40.42393173483465,2,1.0,1.0,1.0,1,0,29,0.0,34,0,216,True,False,False,False,64.0
40.42534461786746,4,1.0,1.0,2.0,2,10,22,15.0,42,0,498,False,False,True,True,75.0
40.423272573565406,1,1.0,1.0,1.0,1,0,14,8.0,33,0,500,True,True,True,False,26.0
40.423169470389375,2,1.0,1.0,1.0,1,10,3,10.0,34,0,241,True,False,True,True,85.0
40.42231482620061,2,2.0,1.0,1.0,1,5,6,0.0,42,450,1000,True,False,False,False,25.0
40.422032141183294,2,1.0,0.0,1.0,1,0,7,25.0,26,477,456,True,True,True,True,70.0
40.42225978417938,4,1.0,1.0,1.0,2,17,4,77.0,50,1000,1000,True,True,True,True,150.0
40.42169324032981,1,1.0,1.0,1.0,1,15,0,10.0,32,0,168,True,False,True,False,28.0
40.42396892114501,1,1.0,1.0,1.0,1,5,0,0.0,19,0,113,True,False,False,False,25.0
40.42334111759436,2,1.0,1.0,1.0,1,0,0,5.0,47,0,1000,True,True,True,False,50.0
40.42337392692928,1,1.0,2.0,2.0,1,0,7,15.0,24,86,673,True,False,False,False,40.0
40.4274550290334,3,1.0,1.0,1.0,1,0,3,41.0,48,0,356,True,False,True,True,65.0
40.42393168464628,2,1.0,0.0,1.0,1,0,10,25.0,26,240,1000,True,True,True,True,52.0
40.42116537029614,4,1.0,1.0,2.0,2,15,4,30.0,24,0,143,True,True,True,True,60.0
40.42273925279892,6,5.0,1.0,7.0,1,28,16,0.0,34,94,1000,True,True,True,False,28.0
40.421983820055296,2,1.0,1.0,1.0,1,0,10,0.0,29,0,257,True,True,True,True,45.0
40.42075511883454,3,1.0,1.0,2.0,1,10,7,35.0,41,619,1000,False,True,True,True,40.0
40.424525401804,5,1.0,2.0,3.0,4,15,3,30.0,34,301,1000,True,True,True,True,90.0
40.42080798667143,9,2.0,3.0,4.0,6,25,3,25.0,31,1000,1000,False,True,True,True,120.0
40.42201891597724,4,1.0,1.0,1.0,2,17,8,77.0,48,535,1000,False,True,True,True,150.0
40.42539763868905,4,1.0,1.0,2.0,2,20,11,0.0,35,912,1000,True,True,True,True,85.0
40.42834154253946,1,1.0,1.0,1.0,1,15,0,0.0,35,0,243,True,True,True,False,28.0
40.42182896257724,3,1.0,1.0,1.0,1,0,16,0.0,30,1000,1000,False,True,True,True,130.0
40.427786917004696,3,1.0,1.0,2.0,2,40,13,40.0,34,1000,1000,True,True,True,True,90.0
40.428124598326455,2,1.0,1.0,1.0,1,10,0,0.0,25,47,527,True,False,False,False,25.0
40.43059492389245,1,1.0,1.0,1.0,1,0,20,0.0,45,724,999,True,False,True,False,16.0
40.43173562815425,2,1.0,1.0,1.0,2,25,26,0.0,19,362,1000,False,True,False,False,50.0
40.42529926735083,1,1.0,1.0,1.0,1,12,24,0.0,34,0,165,True,True,True,False,18.0
40.43004280840045,2,1.0,1.0,2.0,1,0,2,5.0,19,62,653,True,False,False,False,17.0
40.43917859258337,2,1.0,1.0,1.0,1,0,0,0.0,35,352,1000,True,False,False,False,19.0
40.44170817087405,1,1.0,1.0,1.0,1,20,28,0.0,19,37,404,True,False,True,False,25.0
40.44143463136249,2,1.0,1.0,2.0,1,7,0,0.0,21,0,87,True,False,True,True,31.0
40.47554586905176,4,2.0,2.0,2.0,1,0,12,65.0,43,110,580,True,False,True,True,82.0
40.4685373201498,3,1.0,1.0,1.0,1,0,29,0.0,31,0,319,True,False,False,True,70.0
40.481688562376576,2,1.0,1.0,1.0,1,0,12,30.0,40,0,89,True,False,True,False,32.0
40.452342911033845,4,1.0,3.0,4.0,1,15,6,0.0,50,0,1000,True,True,False,True,39.0
40.45129526666076,1,1.0,1.0,1.0,1,0,9,10.0,35,45,820,True,False,True,False,35.0
40.462394990709534,1,2.0,1.0,3.0,1,20,28,0.0,27,191,320,False,False,False,False,35.0
40.46871384041727,2,1.0,1.0,2.0,1,10,21,0.0,48,312,1000,True,True,True,False,30.0
40.47508558565615,1,1.0,1.0,1.0,1,14,5,0.0,18,0,550,True,True,True,False,21.0
40.46976824428695,1,1.0,1.0,1.0,1,0,30,0.0,18,136,822,True,False,False,False,26.0
40.47116893559312,1,1.0,1.0,1.0,1,0,30,0.0,34,0,170,True,False,False,False,42.0
40.47038205329792,1,1.0,1.0,2.0,1,0,30,0.0,35,0,248,True,False,False,False,42.0
40.48822959671668,1,1.0,1.0,2.0,1,15,0,0.0,34,0,450,True,False,False,False,30.0
40.48590627920058,6,1.0,0.0,5.0,2,25,12,15.0,30,79,594,True,False,True,True,50.0
40.49645439229862,2,1.0,1.0,1.0,1,0,21,0.0,50,359,1000,True,False,True,False,60.0
40.47087652768691,6,1.5,4.0,4.0,3,25,17,0.0,34,1000,1000,True,True,True,True,120.0
40.49301732132889,1,2.0,1.0,1.0,1,0,29,0.0,35,953,953,True,False,False,False,50.0
40.4109962084888,2,1.0,1.0,1.0,2,0,3,20.0,32,202,999,True,True,True,True,85.0
40.4115975451118,2,1.0,1.0,1.0,1,0,0,10.0,45,0,223,True,False,False,True,60.0
40.40895096124876,4,1.0,0.0,2.0,2,10,5,30.0,35,245,999,True,False,True,True,55.0
40.41671608145056,6,2.0,2.0,3.0,4,10,2,50.0,11,420,1000,True,True,True,True,115.0
40.41149131878216,4,1.0,1.0,4.0,2,10,1,25.0,43,320,1000,True,True,True,True,64.0
40.410565554455474,2,1.5,1.0,1.0,1,0,0,0.0,29,716,1000,True,True,True,False,32.0
40.41218197107475,2,2.0,1.0,2.0,1,25,22,0.0,32,133,599,True,True,True,False,35.0
40.40983568647052,3,1.0,1.0,2.0,1,0,6,25.0,23,289,1000,True,False,True,True,45.0
40.40937564477564,1,1.0,1.0,1.0,1,0,11,0.0,37,194,1000,True,False,True,False,21.0
40.4104412233579,2,1.0,1.0,1.0,1,0,4,0.0,33,100,237,True,True,True,False,30.0
40.40822858830339,1,1.0,1.0,1.0,1,10,25,10.0,34,65,864,True,True,False,False,26.0
40.40790467010561,3,1.0,1.0,1.0,2,5,4,50.0,33,252,1000,True,True,True,True,72.0
40.40904032044737,5,2.0,2.0,3.0,4,18,3,39.0,27,301,1000,True,True,True,True,75.0
40.411540663086825,3,1.0,3.0,3.0,1,0,0,0.0,31,0,84,False,False,False,True,40.0
40.41329860423138,12,2.5,5.0,6.0,5,18,7,53.0,44,1000,1000,False,True,True,True,191.0
40.40761467669779,1,2.0,1.0,1.0,1,0,0,30.0,49,297,1000,True,False,False,False,42.0
40.4103920885821,4,2.0,1.0,1.0,2,15,14,15.0,34,1000,1000,False,True,True,True,90.0
40.40967363112112,2,1.0,1.0,1.0,1,8,0,0.0,41,165,1000,True,False,False,False,22.0
40.41031134953219,3,1.5,1.0,2.0,2,15,8,10.0,33,236,1000,True,False,True,False,40.0
40.41171052747111,2,1.0,1.0,1.0,1,0,0,20.0,49,1000,1000,True,True,True,True,50.0
40.40889162686253,2,1.0,1.0,1.0,1,20,12,10.0,33,0,63,True,True,True,False,28.0
40.41016803279744,2,1.0,1.0,1.0,3,10,0,0.0,33,104,360,True,True,True,False,46.0
40.41131237868848,4,1.0,2.0,2.0,4,10,0,10.0,48,567,1000,False,True,True,True,65.0
40.41098739620015,2,1.0,1.0,1.0,1,0,0,10.0,34,515,1000,False,False,False,True,55.0
40.41163133510101,1,2.0,1.0,1.0,1,5,0,15.0,28,134,1000,True,True,True,False,20.0
40.411005592781294,2,2.0,1.0,1.0,1,15,14,10.0,46,206,1000,True,False,True,False,32.0
40.41624571349652,6,2.0,1.0,3.0,2,28,15,12.0,42,147,202,True,True,True,False,38.0
40.436922720762205,8,1.0,3.0,3.0,4,20,4,60.0,48,953,1000,True,True,True,True,120.0
40.43320837975072,3,1.0,1.0,1.0,2,15,3,0.0,44,152,999,False,False,True,True,99.0
40.44192963967216,2,2.0,1.0,1.0,1,0,0,0.0,35,65,1000,True,False,False,False,40.0
40.44410701089731,7,2.0,3.0,4.0,1,0,0,120.0,50,328,1000,True,True,False,True,160.0
40.44078880372572,4,1.0,2.0,3.0,1,0,10,0.0,14,0,485,True,True,True,True,150.0
40.473903719358695,3,1.0,1.0,1.0,1,0,0,0.0,40,0,225,True,False,False,False,10.0
40.47826361131352,1,1.0,1.0,1.0,1,15,5,0.0,35,227,1000,True,True,False,False,25.0
40.42598965251947,1,1.0,1.0,1.0,1,0,0,0.0,33,791,908,True,True,False,False,38.0
40.43149733478091,3,1.0,1.0,1.0,2,40,4,0.0,49,300,1000,True,False,True,True,70.0
40.42323830088719,10,1.0,1.0,10.0,1,15,30,0.0,48,910,1000,True,True,True,False,11.0
40.4239105110325,4,1.0,1.0,3.0,2,15,5,25.0,23,0,495,True,True,True,True,52.0
40.42462475200489,4,1.0,1.0,2.0,1,0,0,30.0,19,0,211,True,False,True,True,70.0
40.42315577732136,3,1.0,1.0,1.0,1,0,4,30.0,32,454,646,True,True,True,True,79.0
40.42243483792341,4,1.0,2.0,2.0,1,0,0,10.0,32,182,1000,True,True,True,True,75.0
40.42410583522345,2,0.0,1.0,1.0,1,6,27,15.0,49,143,691,True,True,True,False,29.0
40.4237933508219,2,1.0,1.0,1.0,1,0,8,30.0,33,0,459,True,True,True,True,50.0
40.43187543634693,5,2.0,2.0,3.0,3,10,5,40.0,30,236,897,True,False,True,True,90.0
40.42063247697342,2,2.0,1.0,1.0,1,5,0,8.0,20,151,840,True,True,False,False,40.0
40.4303627659177,2,1.0,0.0,1.0,1,0,5,18.0,28,678,1000,False,True,True,True,59.0
40.43092233845282,2,1.0,1.0,1.0,1,0,6,0.0,31,281,281,False,True,True,False,50.0
40.43396362030933,1,2.0,1.0,1.0,1,0,0,30.0,45,35,1000,True,True,False,False,32.0
40.43734671704623,1,1.0,1.0,1.0,2,15,0,0.0,29,337,636,True,False,False,False,20.0
40.43057533155176,2,1.0,1.0,1.0,1,0,2,0.0,27,205,1000,True,True,True,False,30.0
40.43245603384801,2,1.0,0.0,1.0,1,0,2,10.0,24,117,1000,True,True,True,True,44.0
40.432594298389446,2,1.0,1.0,1.0,1,0,0,0.0,32,0,190,True,False,False,True,40.0
40.42958011129437,4,1.0,1.0,2.0,1,0,6,0.0,41,0,76,True,False,True,True,90.0
40.4308554313075,4,1.0,2.0,2.0,2,12,9,14.0,30,369,1000,True,True,True,True,52.0
40.43451104518034,2,1.0,1.0,1.0,1,10,2,0.0,30,323,911,False,False,False,True,40.0
40.43163578085253,1,1.0,1.0,1.0,1,0,0,10.0,47,515,1000,True,True,False,False,30.0
40.42958816846731,4,2.0,2.0,2.0,2,15,16,0.0,48,430,980,True,False,True,True,130.0
40.4309216416862,2,1.0,1.0,1.0,1,0,11,0.0,33,0,245,True,False,True,False,36.0
40.430697646208834,3,1.0,1.0,2.0,1,30,26,0.0,35,162,893,False,True,False,True,78.0
40.43362461538175,8,1.0,3.0,4.0,3,10,18,30.0,39,0,180,False,True,True,True,117.0
40.427497575618894,1,1.0,1.0,1.0,1,0,13,0.0,46,194,628,True,False,True,False,39.0
40.43324082774405,3,1.0,1.0,2.0,2,15,10,0.0,45,152,999,False,False,True,True,99.0
40.475574020738485,1,1.0,0.0,1.0,1,0,5,0.0,30,0,136,True,False,True,False,14.0
40.46249687278123,5,1.0,2.0,2.0,3,20,5,25.0,46,0,498,True,False,True,True,50.0
40.50273768212381,2,1.0,1.0,1.0,2,20,3,0.0,20,0,464,True,False,True,True,88.0
40.48460799100832,2,2.0,1.0,1.0,1,0,30,10.0,29,240,1000,True,False,True,False,45.0
40.48529922005879,1,1.0,1.0,1.0,1,50,26,18.0,31,856,1000,True,False,False,False,20.0
40.42287920116916,1,1.0,1.0,1.0,1,0,0,0.0,29,97,1000,True,True,False,False,75.0
40.42045427631954,3,1.0,1.0,1.0,1,9,0,0.0,25,74,1000,True,True,True,False,15.0
40.48653380762588,2,1.0,1.0,2.0,1,0,0,10.0,31,0,220,True,True,False,True,55.0
40.456450370652114,2,2.0,1.0,1.0,1,0,0,10.0,26,0,188,True,False,False,False,20.0
40.469603583956285,14,6.0,7.0,9.0,1,0,23,500.0,50,0,141,False,False,True,True,750.0
40.45575615062037,2,1.0,1.0,2.0,1,25,28,15.0,35,252,1000,True,True,True,False,39.0
40.44678229894824,2,1.0,1.0,2.0,1,10,13,10.0,42,416,1000,True,False,True,False,25.0
40.45181393279249,5,1.0,2.0,3.0,1,0,30,0.0,40,721,999,True,False,True,True,125.0
40.45440871018445,1,1.0,1.0,1.0,1,0,22,0.0,50,0,272,True,True,False,False,30.0
40.44837185592648,2,1.0,1.0,1.0,1,0,7,10.0,44,416,1000,True,False,True,False,35.0
40.45330412282888,2,1.0,1.0,1.0,1,0,0,0.0,42,0,157,True,True,False,False,38.0
40.39597638369103,2,1.0,1.0,1.0,1,0,0,0.0,34,30,433,True,False,True,False,20.0
40.40347790767953,2,1.0,1.0,1.0,1,0,10,0.0,14,51,520,True,False,True,False,43.0
40.40283359784523,2,1.0,1.0,1.0,1,10,29,0.0,35,0,267,True,False,False,False,35.0
40.41362878104423,2,2.0,1.0,2.0,1,10,10,10.0,35,195,1000,True,True,True,False,22.0
40.411074047208,2,1.0,1.0,2.0,1,8,21,10.0,49,269,1000,True,False,True,False,16.0
40.4138809065087,2,1.0,1.0,1.0,2,5,12,60.0,49,0,489,True,True,True,True,25.0
40.40972005725824,5,2.0,1.0,3.0,2,10,15,25.0,27,0,188,False,False,False,True,68.0
40.407458858941865,1,1.0,1.0,1.0,1,0,5,0.0,28,0,377,True,False,True,False,16.0
40.41231094780387,2,1.0,1.0,1.0,1,15,26,10.0,47,57,495,True,False,True,False,35.0
40.412108462057496,8,1.0,2.0,5.0,2,5,0,0.0,28,0,235,True,True,True,True,46.0
40.40040438894375,4,2.0,2.0,3.0,2,10,5,30.0,35,624,654,True,True,False,True,55.0
40.39691072697276,1,1.0,1.0,1.0,1,0,29,0.0,25,0,280,True,False,True,False,30.0
40.3898526855306,6,1.0,2.0,3.0,2,10,0,20.0,33,761,999,True,True,False,True,40.0
40.395377218724384,2,1.0,1.0,1.0,1,7,5,0.0,22,0,429,True,False,True,False,15.0
40.39724799414236,2,1.0,1.0,1.0,1,10,6,0.0,30,569,896,True,False,True,False,17.0
40.39957809891867,1,1.0,1.0,1.0,1,0,12,0.0,47,122,831,True,False,True,False,20.0
40.39285880557499,2,1.0,1.0,1.0,1,5,19,0.0,34,356,1000,True,True,True,True,25.0
40.37720593630286,1,1.0,1.0,1.0,1,5,0,0.0,34,167,1000,True,False,True,False,14.0
40.39278022219244,2,1.0,1.0,1.0,1,0,2,25.0,34,296,999,True,True,True,True,40.0
40.39736690455484,6,1.0,3.0,4.0,1,0,2,0.0,25,187,845,True,False,False,True,70.0
40.392015502857184,8,2.0,3.0,5.0,1,19,9,29.0,31,250,1000,True,True,True,True,91.0
40.39089953417024,3,1.0,2.0,2.0,1,0,1,0.0,43,301,1000,True,False,True,True,50.0
40.39746800389919,1,1.0,1.0,1.0,1,0,0,0.0,32,0,199,True,False,False,False,30.0
40.393040051990575,1,1.0,1.0,1.0,1,0,30,0.0,35,157,923,True,True,False,False,19.0
40.38858488184234,2,1.0,1.0,2.0,1,10,13,10.0,43,1000,1000,True,True,True,False,29.0
40.38756321459645,6,1.0,1.0,1.0,1,0,0,0.0,15,360,699,True,True,True,True,45.0
40.3872281682201,1,1.0,1.0,1.0,1,0,26,0.0,31,151,1000,True,False,True,False,20.0
40.392070348730535,1,1.0,1.0,1.0,1,0,12,0.0,26,134,1000,True,True,True,False,15.0
40.38808951341607,2,1.0,1.0,1.0,1,15,13,10.0,30,109,750,True,True,True,False,49.0
40.38749347887859,2,1.0,1.0,2.0,1,10,29,0.0,28,94,960,True,False,True,False,16.0
40.36320935676172,2,1.0,1.0,1.0,1,20,22,10.0,35,305,305,True,True,True,False,16.0
40.373240715724585,1,1.0,1.0,1.0,1,0,30,0.0,31,19,377,True,True,False,False,30.0
40.37266606667597,3,1.0,1.0,1.0,1,7,0,0.0,32,1000,1000,True,False,True,True,70.0
40.36669323797993,1,2.0,1.0,1.0,1,30,29,0.0,28,1000,1000,True,True,True,False,30.0
40.367175476017216,2,1.0,1.0,1.0,1,6,7,0.0,29,379,474,True,True,False,False,19.0
40.38682616815847,4,1.0,1.0,3.0,1,0,1,19.0,42,660,1000,True,True,True,True,62.0
40.39076477383328,1,1.0,1.0,1.0,1,10,23,0.0,33,1000,1000,True,True,True,False,20.0
40.38413149517615,5,1.0,1.0,4.0,2,10,3,0.0,50,343,1000,True,False,True,False,25.0
40.39213300644661,2,1.0,1.0,1.0,1,0,30,0.0,17,104,495,True,False,False,False,23.0
40.38625465225736,1,1.0,1.0,1.0,1,0,0,20.0,35,0,239,False,True,True,False,10.0
40.38552004252141,2,1.0,1.0,1.0,1,0,0,15.0,30,124,897,False,False,True,True,40.0
40.38842829167984,4,1.0,2.0,3.0,1,0,12,10.0,37,1000,1000,True,True,True,True,32.0
40.40897966170534,4,1.5,3.0,3.0,1,0,18,25.0,35,220,1000,True,True,True,True,70.0
40.40553182937409,2,1.0,2.0,4.0,1,0,29,15.0,26,452,722,True,False,False,False,40.0
40.426722305091474,2,1.0,1.0,2.0,1,0,2,0.0,36,196,801,True,False,True,False,30.0
40.41592089695571,3,1.0,0.0,1.0,3,15,16,15.0,29,312,1000,True,True,True,True,69.0
40.41111467144104,2,1.0,0.0,1.0,1,0,14,0.0,36,369,1000,True,False,True,True,89.0
40.41615556803001,6,2.0,1.0,3.0,2,28,21,12.0,34,200,477,True,True,True,False,36.0
40.41209173181945,2,1.0,0.0,1.0,1,0,14,20.0,31,58,613,True,True,True,True,45.0
40.41410944212713,2,2.0,1.0,1.0,1,0,0,15.0,46,645,1000,True,False,True,False,80.0
40.41476220354652,4,1.0,2.0,4.0,2,20,4,32.0,41,0,495,True,True,True,True,107.0
40.41340300259123,2,1.0,1.0,1.0,2,0,0,0.0,50,0,1000,False,False,False,True,70.0
40.41343043348935,2,1.0,0.0,1.0,1,10,3,15.0,32,231,1000,True,True,True,True,30.0
40.42180927549946,1,2.0,1.0,1.0,1,0,9,10.0,40,0,999,True,True,True,False,26.0
40.42117342173008,3,2.0,1.0,2.0,2,10,9,0.0,29,0,832,True,True,True,False,30.0
40.42425302187812,2,1.0,1.0,1.0,1,0,1,40.0,38,255,1000,True,True,True,True,75.0
40.422576158626455,2,1.0,1.0,1.0,1,11,4,0.0,28,93,759,True,False,True,False,19.0
40.42171729180056,4,1.0,0.0,2.0,2,12,14,25.0,30,194,416,True,False,True,True,40.0
40.4197781770494,3,1.0,1.0,1.0,2,15,11,20.0,50,1000,1000,True,True,True,True,66.0
40.42141230726947,1,1.0,1.0,1.0,1,0,17,0.0,35,61,659,True,True,True,False,18.0
40.42205913675756,2,1.0,1.0,1.0,1,25,12,15.0,35,469,1000,True,True,True,False,55.0
40.42143325443778,2,1.0,2.0,3.0,2,20,0,25.0,35,467,1000,True,True,True,True,60.0
40.42286922232031,2,1.0,1.0,1.0,1,0,12,16.0,50,0,495,True,True,True,False,69.0
40.42661014542272,3,2.0,2.0,2.0,1,0,9,45.0,34,178,650,True,False,False,True,100.0
40.42531527006251,5,1.0,2.0,3.0,3,8,11,35.0,33,176,1000,True,True,True,True,87.0
40.42764925926912,4,1.0,2.0,4.0,1,0,0,250.0,32,1000,1000,False,False,True,True,180.0
40.42566298554256,2,1.0,1.0,1.0,1,0,22,0.0,22,0,170,False,True,False,False,50.0
40.42471531753738,2,1.0,0.0,1.0,1,0,0,30.0,34,1000,1000,False,True,True,True,49.0
40.42597344780141,5,1.0,2.0,3.0,2,25,8,15.0,21,139,772,True,True,True,True,75.0
40.422686920540464,4,1.0,1.0,1.0,1,6,5,0.0,32,688,1000,False,True,True,True,65.0
40.4243518209852,4,1.0,1.0,1.0,2,10,12,20.0,32,137,999,False,True,True,True,55.0
40.42577481984096,4,1.0,0.0,2.0,2,12,1,25.0,33,195,1000,True,True,True,True,45.0
40.42225264092638,2,1.0,0.0,1.0,1,0,7,35.0,27,269,1000,True,False,True,True,70.0
40.424240082004985,3,1.0,2.0,2.0,1,0,0,0.0,30,76,1000,False,False,False,True,80.0
40.424126579581824,2,1.0,1.0,1.0,1,0,8,30.0,35,879,1000,False,True,True,True,70.0
40.42171030507391,2,1.0,1.0,1.0,1,0,16,0.0,23,187,562,False,True,True,True,65.0
40.4232824339877,2,3.0,1.0,1.0,1,0,0,15.0,32,283,1000,True,True,True,False,25.0
40.42325016309676,1,1.0,1.0,1.0,1,0,15,0.0,39,970,999,True,False,True,False,29.0
40.42753441811856,2,1.0,1.0,1.0,1,0,9,0.0,27,374,906,True,False,True,True,45.0
40.4267253106494,1,1.0,1.0,1.0,1,0,0,30.0,47,35,999,True,True,False,False,29.0
40.42473987696715,4,1.0,1.0,2.0,2,15,6,30.0,26,881,1000,True,True,True,True,25.0
40.4103889079229,4,1.0,0.0,2.0,2,8,12,20.0,35,0,296,False,True,True,True,50.0
40.41279083584095,4,1.0,2.0,3.0,3,15,11,40.0,27,0,238,True,True,True,True,50.0
40.40932885664264,2,1.5,1.0,1.0,1,5,14,0.0,35,159,1000,True,False,True,False,25.0
40.40663584723895,3,1.0,1.0,2.0,2,10,17,25.0,35,1000,1000,True,True,True,True,55.0
40.40806012429906,3,1.0,2.0,2.0,1,0,0,20.0,46,0,313,True,True,True,True,55.0
40.41178535335592,2,1.5,1.0,1.0,1,17,21,0.0,33,280,1000,False,True,False,False,26.0
40.4102955423828,4,1.0,1.0,2.0,1,0,3,20.0,32,284,999,True,False,True,True,70.0
40.41325430162432,8,2.0,3.0,4.0,6,20,15,60.0,35,580,813,False,True,True,True,230.0
40.41212706774196,4,1.0,1.0,1.0,2,10,9,25.0,34,0,441,True,False,True,True,55.0
40.40690994013484,4,1.0,1.0,2.0,4,30,9,30.0,39,200,1000,True,True,True,True,80.0
40.41301366503719,4,1.0,1.0,1.0,1,0,0,50.0,15,1000,1000,False,False,False,True,73.0
40.41094426452598,2,1.0,0.0,1.0,1,0,8,20.0,33,1000,1000,True,False,True,True,60.0
40.41099109215426,2,1.0,1.0,1.0,1,0,0,20.0,32,267,1000,True,False,True,True,79.0
40.41094900562532,2,1.0,1.0,1.0,1,0,0,5.0,33,0,132,False,False,True,True,45.0
40.40855965696808,4,1.0,1.0,3.0,1,0,3,0.0,33,0,500,False,True,True,True,200.0
40.411080480403896,6,1.0,2.0,4.0,2,15,5,20.0,33,1000,999,True,True,True,True,69.0
40.41283759582893,2,1.0,1.0,1.0,1,10,19,20.0,34,183,133,True,True,True,False,29.0
40.40823589956457,4,1.0,0.0,2.0,2,0,2,0.0,33,0,464,True,False,True,True,50.0
40.40743459987684,4,1.0,1.0,2.0,1,0,0,15.0,30,504,1000,False,False,False,True,45.0
40.40639013290332,7,3.0,3.0,4.0,6,20,3,40.0,43,444,1000,False,True,True,True,100.0
40.41012080323693,2,1.0,1.0,1.0,1,10,0,0.0,33,230,1000,True,True,True,False,30.0
40.44103533420893,1,1.0,1.0,1.0,1,0,0,0.0,24,0,27,True,False,False,False,200.0
40.44537466042962,6,2.0,3.0,4.0,2,10,14,40.0,25,317,1000,True,False,True,True,65.0
40.44965892990733,2,1.0,1.0,1.0,1,15,22,15.0,42,220,905,True,False,True,False,50.0
40.45618055613757,6,2.0,3.0,3.0,1,50,30,0.0,35,178,1000,True,False,True,True,200.0
40.45336232921527,5,3.0,3.0,4.0,5,20,8,50.0,26,310,999,False,True,False,True,135.0
40.45640680481811,3,1.0,1.0,2.0,2,15,0,0.0,48,60,557,True,True,True,False,70.0
40.4538559213055,4,1.0,1.0,2.0,1,0,0,0.0,47,0,486,True,True,True,True,120.0
40.45987605121907,3,1.0,1.0,3.0,3,50,5,0.0,50,1000,1000,True,False,True,True,95.0
40.45912461671247,6,2.0,2.0,4.0,4,15,10,40.0,35,999,1000,True,False,True,True,107.0
40.4602258346981,2,1.0,1.0,1.0,1,0,7,0.0,34,0,190,True,False,True,False,28.0
40.4592781696912,3,2.0,2.0,2.0,1,0,27,50.0,18,0,231,False,True,False,True,150.0
40.45137059704022,2,1.0,1.0,1.0,1,0,14,40.0,49,31,311,True,True,False,True,70.0
40.44821872859473,3,1.0,1.0,1.0,2,5,14,60.0,47,0,633,True,True,True,True,36.0
40.45007806283694,4,1.0,1.0,2.0,1,20,13,20.0,27,0,585,True,True,False,True,50.0
40.4513085828436,4,1.0,2.0,1.0,1,0,14,30.0,48,157,999,False,True,False,True,59.0
40.45296634509809,2,1.0,1.0,1.0,1,15,7,30.0,34,463,1000,False,False,True,True,70.0
40.45424578498314,1,1.0,1.0,1.0,1,0,30,25.0,47,98,1000,True,False,True,False,32.0
40.45734855048774,6,1.0,2.0,3.0,4,20,0,0.0,48,1000,1000,True,True,True,True,100.0
40.45743068405767,3,1.0,0.0,1.0,2,20,8,20.0,29,231,838,True,False,True,True,40.0
40.46211424949312,5,1.0,2.0,2.0,1,0,9,0.0,25,44,250,False,False,True,True,80.0
40.43912992114613,3,1.0,1.0,2.0,1,0,9,22.0,43,114,1000,True,True,True,True,60.0
40.47149811902705,4,1.0,0.0,1.0,2,0,10,0.0,33,147,999,False,True,False,True,50.0
